id,title,matched_ng,reason
https://jpsearch.go.jp/data/bibnl-21153048,モンスターハンター2衝撃の武器入門書 : ハンマー・狩猟笛・ランス・ガンランス 2,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21154639,たのしいたて笛よこ笛,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-21173545,カタリシス第3番 : 邦楽器の為の 笛,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-21173546,篠笛と琵琶のための詩曲 琵琶,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-21173547,篠笛と琵琶のための詩曲 篠笛,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-21175494,竹笛をふこう,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-21195147,牧笛 : アンディノクラブ五十年史,VE801,Aboutルール除外: VE801
https://jpsearch.go.jp/data/bibnl-21196404,南十字星の影絵 : 衣川笙之介作品集,VE809,Aboutルール除外: VE809
https://jpsearch.go.jp/data/bibnl-21226376,詞章 : 吉野静(金春流)・朝長(観世流)・通盛(観世流)・横笛・巴(喜多流) : 平成十八年五月公演,Y111,Aboutルール除外: Y111
https://jpsearch.go.jp/data/bibnl-21243993,魔笛 : 〈夜の女王〉の謎,ndc#766.1,Aboutルール除外: ndc#766.1
https://jpsearch.go.jp/data/bibnl-21257007,悲歌吾木香 : 男声合唱と笙のための,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-21293790,モンスターハンターポータブル2nd衝撃+ボウガンの武器入門書 : ハンマー・狩猟笛・ランス・ガンランス・ライトボウガン・ヘビィボウガン 1,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21295470,口笛を吹こう,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-21315200,モンスターハンターポータブル2nd衝撃+ボウガンの武器入門書 : ハンマー・狩猟笛・ランス・ガンランス・ライトボウガン・ヘビィボウガン 2,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21330717,Kira : 横笛とオーケストラのために,764.8,Aboutルール除外: 764.8
https://jpsearch.go.jp/data/bibnl-21375252,一噌流笛指附集,Y994,Aboutルール除外: Y994
https://jpsearch.go.jp/data/bibnl-21379161,川のほとりのこもりうた : よし笛アンサンブルのなかまたちへ,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-21414863,風の廻る庭第2番 : 笙とヴァイオリンのための,764.8,Aboutルール除外: 764.8
https://jpsearch.go.jp/data/bibnl-21428223,香川隆樹の篠笛教室 : 篠笛でポピュラーを吹こう,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-21430081,イラストで見る篠笛ワークショップ 2(篠笛の基礎・向上編),ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-21441910,新諸国物語 : 笛吹童子、紅孔雀、七つの誓い…,770,Aboutルール除外: 770
https://jpsearch.go.jp/data/bibnl-21446360,鎌倉三代記・増補大江山・心中宵庚申・狐と笛吹き,770,Aboutルール除外: 770
https://jpsearch.go.jp/data/bibnl-21475478,コカリナ吹こうこだまの森で : コカリナの魅力と可能性 : 黒坂正文(黒太郎)さんから学んだこと,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-21479652,雅楽篳篥千年の秘伝,01180318,Aboutルール除外: 01180318
https://jpsearch.go.jp/data/bibnl-21481210,無孔の笛 : 碧巌録着語,ndc#188.8,Aboutルール除外: ndc#188.8
https://jpsearch.go.jp/data/bibnl-21492620,恋歌 : 篠笛(尺八)と箏のための 箏,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-21496265,やさしくたのしい篠笛の吹き方と日本の名曲 初級編,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-21496696,やさしくたのしい篠笛の吹き方と日本の名曲 中級編,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-21498029,沖縄三線楽譜集 2 (三線譜・声楽譜・横笛譜),768.11,Aboutルール除外: 768.11
https://jpsearch.go.jp/data/bibnl-21498131,やさしくたのしい篠笛の吹き方と日本の名曲 初級編,YU21,Aboutルール除外: YU21
https://jpsearch.go.jp/data/bibnl-21498132,やさしくたのしい篠笛の吹き方と日本の名曲 中級編,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-21514501,鳥たちへの断章3 : 笙とフルートのための,764.8,Aboutルール除外: 764.8
https://jpsearch.go.jp/data/bibnl-21524080,笛,779.8,Aboutルール除外: 779.8
https://jpsearch.go.jp/data/bibnl-21550330,ハイドンの作品集 : 2本のソプラノと1本のアルト・リコーダーのための,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-21558022,モンスターハンターポータブル2nd G衝撃+ボウガンの武器入門書 : ハンマー・狩猟笛・ランス・ガンランス・ライトボウガン・ヘビィボウガン 1 上位,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21591788,モンスターハンターポータブル2nd G衝撃+ボウガンの武器入門書 : ハンマー・狩猟笛・ランス・ガンランス・ライトボウガン・ヘビィボウガン 2 G級,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21622621,篠笛はうた集,Y994,Aboutルール除外: Y994
https://jpsearch.go.jp/data/bibnl-21627371,悲歌吾木香 : 男声合唱と笙のための,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-21638916,ハメリンの笛吹き,Y994,Aboutルール除外: Y994
https://jpsearch.go.jp/data/bibnl-21668209,尺八の研究 part 2 (尺八、横笛の振動解析),768.15,Aboutルール除外: 768.15
https://jpsearch.go.jp/data/bibnl-21674914,八月十五夜の笛吹き : 男声合唱組曲,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-21676928,篳篥でポップス,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-21680783,思い出のたて笛 : チェンバロ伴奏で演奏する日本のオールディーズ,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-21695044,魔笛 : ヴォルフガング・アマデウス・モーツァルト : 2009/2010 season opera,Y111,Aboutルール除外: Y111
https://jpsearch.go.jp/data/bibnl-21697954,日本子守唄選集 : ピアノ(篠笛・箏・オカリナ・ハープ)伴奏付き 上巻 (北海道・東北・関東・北陸甲信編),767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-21697972,日本子守唄選集 : ピアノ(篠笛・箏・オカリナ・ハープ)伴奏付き 中巻 (東海・近畿・中国編),767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-21697978,日本子守唄選集 : ピアノ(篠笛・箏・オカリナ・ハープ)伴奏付き 下巻 (四国・九州・沖縄編),767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-21700023,とことん楽しむゼルダの伝説大地の汽笛の本 : Nintendo DS,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-21701952,やさしくたのしい篠笛の吹き方と日本の名曲 上級編,01185937,Aboutルール除外: 01185937
https://jpsearch.go.jp/data/bibnl-21701953,やさしくたのしい篠笛の吹き方と日本の名曲 上級編,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-21711821,ゼルダの伝説大地の汽笛 : Nintendo dream : 任天堂ゲーム攻略本 : Nintendo DS,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21711823,ゼルダの伝説大地の汽笛 : 任天堂公式ガイドブック : Nintendo DS,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21715142,ゼルダの伝説大地の汽笛ザ・コンプリートガイド : Nintendo DS,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21715143,ゼルダの伝説大地の汽笛パーフェクトガイド : Nintendo DS,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21728959,となり村のこと : 汽笛と鐘が鳴る,Y95,Aboutルール除外: Y95
https://jpsearch.go.jp/data/bibnl-21733454,笛吹市勢概要,Y121,Aboutルール除外: Y121
https://jpsearch.go.jp/data/bibnl-21750036,思い出のたて笛 : チェンバロ伴奏で演奏する日本のオールディーズ 2,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-21763571,サキソフォン物語 : 悪魔の角笛からジャズの花形へ,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-21788806,モンスターハンターポータブル2nd G衝撃+ボウガンの武器入門書 : ハンマー・狩猟笛・ランス・ガンランス・ライトボウガン・ヘビィボウガン : PlayStation Portable 総集編,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21793132,犬吠埼霧笛100年記念シンポジウム報告書,Y93,Aboutルール除外: Y93
https://jpsearch.go.jp/data/bibnl-21795141,太鼓を叩け、笛を吹け : 無伴奏女声合唱のための : マレー民衆の唄「パントン」より,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-21803621,思い出のたて笛 : チェンバロ伴奏で演奏する日本のオールディーズ 3,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-21823987,歌笛神社史,HL61,Aboutルール除外: HL61
https://jpsearch.go.jp/data/bibnl-21839777,思い出のたて笛 : チェンバロ伴奏で演奏する日本のオールディーズ 4,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-21845634,旅ガール vol.2,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-21862328,麦笛記 : 小説,Y95,Aboutルール除外: Y95
https://jpsearch.go.jp/data/bibnl-21865263,アルト笛の練習,Y95,Aboutルール除外: Y95
https://jpsearch.go.jp/data/bibnl-21883642,魔笛序曲変ホ長調,Y95,Aboutルール除外: Y95
https://jpsearch.go.jp/data/bibnl-21886095,思い出のたて笛 : チェンバロ伴奏で演奏する日本のオールディーズ 5,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-21907967,男はつらいよ寅さんDVDマガジン vol.7 (男はつらいよ口笛を吹く寅次郎),YU47,Aboutルール除外: YU47
https://jpsearch.go.jp/data/bibnl-21918275,モンスターハンターポータブル3rd衝撃の武器知識書 : 「ハンマー・狩猟笛・ランス・ガンランス・スラッシュアックス・弓」&「オトモ武器」 : PlayStation Portable 2,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-21933352,思い出のたて笛 : チェンバロ伴奏で演奏する日本のオールディーズ 6,764.8,Aboutルール除外: 764.8
https://jpsearch.go.jp/data/bibnl-21938803,魔笛 : 秘教オペラ,ndc#766.1,Aboutルール除外: ndc#766.1
https://jpsearch.go.jp/data/bibnl-21974953,モンスターハンターポータブル3rd HD Ver.衝撃の武器知識書 : 「ハンマー・狩猟笛・ランス・ガンランス・スラッシュアックス・弓」&「オトモ武器」 : PlayStation 3,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-22015708,まんがで読む世界の名作オペラ 2,ndc#766.1,Aboutルール除外: ndc#766.1
https://jpsearch.go.jp/data/bibnl-22017880,モンスターハンター3 (トライ) G衝撃の武器知識書 : ハンマー・狩猟笛・ランス・ガンランス・スラッシュアックス・弓 : NINTENDO3DS 1,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22041588,モンスターハンター3 (トライ) G衝撃の武器知識書 : ハンマー・狩猟笛・ランス・ガンランス・スラッシュアックス・弓 : NINTENDO3DS 2,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22069500,天皇・将軍・地下楽人の室町音楽史,KD24,Aboutルール除外: KD24
https://jpsearch.go.jp/data/bibnl-22095865,いつも私で生きていく : 「こんちくしょう」と、山坂を乗り越えた60年の女優人生,770,Aboutルール除外: 770
https://jpsearch.go.jp/data/bibnl-22099453,歌劇《魔笛》序曲,764,Aboutルール除外: 764
https://jpsearch.go.jp/data/bibnl-22118928,バレエ音楽「くるみ割り人形」より金平糖の踊りトレパークアラビアの踊り中国の踊り葦笛の踊り : クラリネット八重奏,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22129375,週刊絵巻で楽しむ源氏物語五十四帖 39 (37帖 横笛),Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22131731,歌劇「魔笛」より4つのアリア : クラリネット四重奏,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22152263,やさしくたのしい篠笛の吹き方と日本の名曲 初級編,01185937,Aboutルール除外: 01185937
https://jpsearch.go.jp/data/bibnl-22160118,リコーダー四重奏曲海の笛・山の笛 : 中-上級者向き,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22182877,幕末鼓笛隊 : 土着化する西洋音楽,ndc8#764.6,Aboutルール除外: ndc8#764.6
https://jpsearch.go.jp/data/bibnl-22231478,やさしくたのしい篠笛の吹き方と日本の名曲 初級編,01185937,Aboutルール除外: 01185937
https://jpsearch.go.jp/data/bibnl-22243292,笛吹きたちのフルート曲集 : そら,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22243298,笛吹きたちのフルート曲集 : にじ,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22243304,笛吹きたちのフルート曲集 : ゆめ,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22243315,笛吹きたちのフルート曲集 : ひかり,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22246387,"「鉄道唱歌」の謎 : ""♪汽笛一声""に沸いた人々の情熱",767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22276016,マジカル魔笛 : for magical sounds,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22291858,魔笛 : ヴォルフガング・アマデウス・モーツァルト : 2012/2013 season opera : 新国立劇場開場15周年,Y111,Aboutルール除外: Y111
https://jpsearch.go.jp/data/bibnl-22301870,写真部日誌 : 蔦子&笙子アンソロジー,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22304542,モンスターハンター4衝撃の武器知識書 : 〈ハンマー・狩猟笛・ランス・ガンランス・チャージアックス・操虫棍・弓〉&〈オトモ武器・打〉 1,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22305932,とどけよ麥笛 愛の運動協議会選定,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22308350,口笛が流れる港町,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22309770,白樺の国境,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22311512,草笛の丘,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22311748,村の駐在所,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22312854,別れ笛,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22317637,《魔笛》の神話学 : われらの隣人、モーツァルト,ndc#766.1,Aboutルール除外: ndc#766.1
https://jpsearch.go.jp/data/bibnl-22318682,霧笛の町,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22320832,ミッキーはなぜ口笛を吹くのか : アニメーションの表現史,770,Aboutルール除外: 770
https://jpsearch.go.jp/data/bibnl-22324044,そよ風と口笛,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22330691,尾上松緑水谷八重子4月特別合同公演 : 市村羽左衛門草笛光子三益愛子中村扇雀市川翠扇参加,Y93,Aboutルール除外: Y93
https://jpsearch.go.jp/data/bibnl-22334049,草笛を吹こうよ,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22339312,夕笛,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22348178,それが男というものさ,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22360270,遠くで汽笛を聞きながら : 上諏訪駅・上諏訪機関区回顧アルバム : 諏訪市博物館夏休み特別展 : 祝上諏訪駅舎改築50周年,Y121,Aboutルール除外: Y121
https://jpsearch.go.jp/data/bibnl-22362915,和楽三章 篠笛,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-22375926,笛吹き渡り鳥 : 雑誌「平凡」懸賞当選作詞,767,Aboutルール除外: 767
https://jpsearch.go.jp/data/bibnl-22392992,やさしいよし笛入門,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-22410789,民謡が学べるしの笛教本 : 尺八譜付,01185937,Aboutルール除外: 01185937
https://jpsearch.go.jp/data/bibnl-22425616,魔笛 : 人材育成オペラ公演,Y93,Aboutルール除外: Y93
https://jpsearch.go.jp/data/bibnl-22430431,初代中村錦之助伝 上巻 (生い立ちから『笛吹童子』まで),770,Aboutルール除外: 770
https://jpsearch.go.jp/data/bibnl-22455914,月刊笛仙人 : 2001～2006,760.49,Aboutルール除外: 760.49
https://jpsearch.go.jp/data/bibnl-22460509,「白雪姫」セレクション : いつか王子様が-口笛吹いて働こう,764.7,Aboutルール除外: 764.7
https://jpsearch.go.jp/data/bibnl-22465014,奥山家文書目録并史料抄 : 内藤家 (奥山松江) 文書目録 : 甲斐国山梨郡万力筋加茂村賀茂春日神社神主家,HL61,Aboutルール除外: HL61
https://jpsearch.go.jp/data/bibnl-22506558,百人一首 : 笙・尺八五線譜付,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-22508035,和楽器入門曲集 : 五線譜版 : 箏・篠笛・尺八・三味線 (三弦) ・十七弦 なつかしいわらべうた編,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-22512594,遠い口笛 : 花澤香菜2nd写真集,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22516068,モンスターハンター4G公式データハンドブック 衝撃の武器編 (ハンマー・狩猟笛・ランス・ガンランス・チャージアックス・操虫棍・弓・オトモ武器〈打〉),Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22529619,口笛吹きと小犬,ndc8#764.6,Aboutルール除外: ndc8#764.6
https://jpsearch.go.jp/data/bibnl-22560351,「上原彩子のくるみ割り人形」より : 「序曲」「葦笛の踊り」「花のワルツ」 : ピアノソロ,763.2,Aboutルール除外: 763.2
https://jpsearch.go.jp/data/bibnl-22572542,横溝正史&金田一耕助シリーズDVDコレクション 8 (悪魔が来りて笛を吹く 上),YU47,Aboutルール除外: YU47
https://jpsearch.go.jp/data/bibnl-22579164,横溝正史&金田一耕助シリーズDVDコレクション 9 (悪魔が来りて笛を吹く 下),YU47,Aboutルール除外: YU47
https://jpsearch.go.jp/data/bibnl-22591105,Enjoy Outing! : 口笛うきうきアウトドア読本,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22593631,しの笛曲集,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-22596322,クイーンズブレイドグリムワールハーレムの笛吹きデスピナ : 対戦型ビジュアルブックLOST Worlds,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-22621837,雅楽時空をこえた出会い : 遠州の小京都森町の舞楽×古代中世古雅楽譜の解読 : 日本伝統音楽研究センター第38回公開講座ガイドブック,Y121,Aboutルール除外: Y121
https://jpsearch.go.jp/data/bibnl-22631355,モンスターハンター4衝撃の武器知識書 : 〈ハンマー・狩猟笛・ランス・ガンランス・チャージアックス・操虫棍・弓〉&〈オトモ武器・打〉 2,ndc8#798,Aboutルール除外: ndc8#798
https://jpsearch.go.jp/data/bibnl-22647662,Kyrie-b : 笙とバスフルートのための,764.8,Aboutルール除外: 764.8
https://jpsearch.go.jp/data/bibnl-22659751,モーツァルト歌劇「後宮からの逃走」序曲歌劇「魔笛」序曲,764,Aboutルール除外: 764
https://jpsearch.go.jp/data/bibnl-22663748,口笛 : LBS26,764.7,Aboutルール除外: 764.7
https://jpsearch.go.jp/data/bibnl-22679019,モンスターハンタークロス公式データハンドブック武器の知識書 2 (片手剣・双剣・ハンマー・狩猟笛・オトモ武器),Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22693934,麦笛 : 童謡曲集,767.7,Aboutルール除外: 767.7
https://jpsearch.go.jp/data/bibnl-22699002,角笛の円舞曲-4本のホルンとバンドのための,ndc8#764.6,Aboutルール除外: ndc8#764.6
https://jpsearch.go.jp/data/bibnl-22699481,魔笛 : ヴォルフガング・アマデウス・モーツァルト : 2015/2016シーズンオペラ,Y93,Aboutルール除外: Y93
https://jpsearch.go.jp/data/bibnl-22719563,しの笛の吹き方,01185937,Aboutルール除外: 01185937
https://jpsearch.go.jp/data/bibnl-22724538,笛星人 : 子どものためのリコーダー曲集,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-22724995,パンの笛入門,ndc#763,Aboutルール除外: ndc#763
https://jpsearch.go.jp/data/bibnl-22725008,笛星人 : ピアノ伴奏譜 : 子どものためのリコーダー曲集,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22735786,やさしい篠笛入門,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-22736627,狩野泰一の篠笛で歌ってみよう : 独奏、二重奏、太鼓やピアノと楽しむレパートリー,篠笛,Aboutルール除外: 篠笛
https://jpsearch.go.jp/data/bibnl-22768350,戸田海笛展 : 平成27年度米子市美術館特別企画展《喜怒哀楽の図》帰郷記念,Y121,Aboutルール除外: Y121
https://jpsearch.go.jp/data/bibnl-22813144,ブルー・パステル : 『想い出は銀の笛』より,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22813146,真紅のルビー : 『想い出は銀の笛』より,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22813148,エメラルドグリーンの風 : 『想い出は銀の笛』より,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22813150,ブラック・インヴェンション : 『想い出は銀の笛』より,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22816222,香川良子の篠笛曲集 : 篠笛でポピュラーを吹こう,篠笛,Aboutルール除外: 篠笛
https://jpsearch.go.jp/data/bibnl-22880337,武器の知識書 : モンスターハンターダブルクロス公式データハンドブック 2,Y94,Aboutルール除外: Y94
https://jpsearch.go.jp/data/bibnl-22880738,篠笛と琵琶のための詩曲 篠笛,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-22896018,東陽英朝 少林無孔笛訳注 1,188.84,Aboutルール除外: 188.84
https://jpsearch.go.jp/data/bibnl-22911097,口笛 : LLPS0115,763.2,Aboutルール除外: 763.2
https://jpsearch.go.jp/data/bibnl-22918584,紫の薔薇 : 『想い出は銀の笛』より,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-22945358,篠笛事始め : 日本の音,01185937,Aboutルール除外: 01185937
https://jpsearch.go.jp/data/bibnl-23033000,能管の演奏技法と伝承,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-23043099,風魂 : パンの笛に魅せられて,762,Aboutルール除外: 762
https://jpsearch.go.jp/data/bibnl-23044554,草笛光子のクローゼット,00038567,Aboutルール除外: 00038567
https://jpsearch.go.jp/data/bibnl-23057935,歌劇「魔笛」より序曲,ndc8#764.6,Aboutルール除外: ndc8#764.6
https://jpsearch.go.jp/data/bibnl-23070829,笛吹市文化財ガイドブック,Y121,Aboutルール除外: Y121
https://jpsearch.go.jp/data/bibnl-23075531,恋歌 : 篠笛 (尺八) と箏のための 箏,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-23095705,いつも私で生きていく,770,Aboutルール除外: 770
https://jpsearch.go.jp/data/bibnl-23101997,妹背鹿笛・櫻鍔恨鮫鞘・今様鞍馬山・比翼塚・奴道成寺,Y93,Aboutルール除外: Y93
https://jpsearch.go.jp/data/bibnl-23104676,「魔笛」序曲 : クラリネット8重奏,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-23107475,聞こえなくなった汽笛,763.2,Aboutルール除外: 763.2
https://jpsearch.go.jp/data/bibnl-23128164,サクソフォン四重奏による「魔笛」序曲 : サクソフォン四重奏 : LW3,ndc#766.1,Aboutルール除外: ndc#766.1
https://jpsearch.go.jp/data/bibnl-23130132,「魔笛」序曲 : 金管8重奏,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-23133691,くるみ割り人形より葦笛の踊り : 木管5重奏,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-23139163,香川隆樹・香川良子の篠笛教室 : 篠笛でポピュラーを吹こう,ndc8#768.16,Aboutルール除外: ndc8#768.16
https://jpsearch.go.jp/data/bibnl-23142162,ファゴット四重奏のための『わたしは鳥刺』 : モーツァルト: 歌劇「魔笛」のパパゲーノのアリア : ファゴット四重奏 : LW7,764.8,Aboutルール除外: 764.8
https://jpsearch.go.jp/data/bibnl-23145649,「魔笛」より 序曲、私は鳥刺し、行進曲、恋人か女房が、夜の女王アリア、パパゲーノパパゲーノ、終曲 : 全7曲 : 混合8重奏,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-23148115,魔笛 : ヴォルフガング・アマデウス・モーツァルト : opera 2018/2019 season : 平成30年度 (第73回) 文化庁芸術祭主催公演,Y93,Aboutルール除外: Y93
https://jpsearch.go.jp/data/bibnl-23152078,フルート四重奏のための「想い出は銀の笛より」 真紅のルビー、ブルーパステル : リコーダー4重奏,764.2,Aboutルール除外: 764.2
https://jpsearch.go.jp/data/bibnl-23154293,笙の風 : 出口常順の生涯,188.992,Aboutルール除外: 188.992
https://jpsearch.go.jp/data/bibnl-23161735,風笛-あすかのテーマ オーボエ・ソロ・フィーチャー,ndc8#764.6,Aboutルール除外: ndc8#764.6
https://jpsearch.go.jp/data/bibnl-23199626,パパゲーノとパパゲーナの二重唱 : 歌劇《魔笛》より,763.2,Aboutルール除外: 763.2
https://jpsearch.go.jp/data/bibnl-23220159,篳篥でポップス 曲集編,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-23233464,笛の名人 尋常小學國語讀本巻七,779.8,Aboutルール除外: 779.8
https://jpsearch.go.jp/data/bibnl-23240178,吹いてみたい篳篥,01180318,Aboutルール除外: 01180318
https://jpsearch.go.jp/data/bibnl-23251489,東陽英朝 少林無孔笛訳注 2,188.84,Aboutルール除外: 188.84
https://jpsearch.go.jp/data/bibnl-23262427,香川良子の篠笛レパートリー : 篠笛でポピュラーを吹こう,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-23267201,笛廼舎閑話,773.7,Aboutルール除外: 773.7
https://jpsearch.go.jp/data/bibnl-23289668,佐々木露秀と子容と永井破笛および宮本百合子の「貧しき人々の群」の教会の牧師たち : 芭蕉「おくのほそ道」出立330年記念歴史散策,Y93,Aboutルール除外: Y93
https://jpsearch.go.jp/data/bibnl-23298646,恋歌 : 篠笛 (尺八) と箏のための 尺八/都山式,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-23307620,篠笛上達レッスン : 技術と表現力を磨く50のポイント,01185937,Aboutルール除外: 01185937
https://jpsearch.go.jp/data/bibnl-23365851,天国の扉へ : 大篳篥 (篳篥) とハープのための,768.7,Aboutルール除外: 768.7
https://jpsearch.go.jp/data/bibnl-23365909,夢の底で… : 十七絃、笙、打楽器のための,768.7,Aboutルール除外: 768.7
