"exclusion_reason","rdfs:label","schema:name","@id","schema:description","schema:image","https://jpsearch.go.jp/term/property#sourceInfo","https://jpsearch.go.jp/term/property#accessInfo","schema:inLanguage","rdf:type","schema:contributor","https://jpsearch.go.jp/term/property#agential","status","schema:category","https://jpsearch.go.jp/term/property#spatial","https://jpsearch.go.jp/term/property#temporal","schema:spatial","schema:temporal","schema:isPartOf","schema:creator","schema:publisher","schema:about","schema:datePublished","schema:dateCreated","schema:abstract","schema:identifier","schema:genre","schema:additionalType"
"Suffix NG: 草譜","野草譜","野草譜","https://jpsearch.go.jp/data/arc_books-NDL_2539594","巻冊備考: 1冊 ; 28cm","https://www.dl.ndl.go.jp/api/iiif/2539594/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2539594#sourceinfo', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2539594.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2539594', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2539594/portal/'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2539594#accessinfo', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2539594', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2539594', '資料No.: 2539594'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2539594/manifest.json', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2539594', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 生譜","草木写生譜","草木写生譜","https://jpsearch.go.jp/data/arc_books-NDL_2540047","巻冊備考: 1冊 ; 29cm","https://www.dl.ndl.go.jp/api/iiif/2540047/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2540047#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2540047.json', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2540047/portal/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2540047'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2540047#accessinfo', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2540047', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2540047', '資料No.: 2540047'], 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2540047/manifest.json', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2540047'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 木譜","夏木譜","夏木譜","https://jpsearch.go.jp/data/arc_books-NDL_2540071","巻冊備考: 1冊 ; 29cm","https://www.dl.ndl.go.jp/api/iiif/2540071/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2540071#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2540071', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2540071/portal/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2540071.json'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2540071#accessinfo', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2540071', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2540071', 'ARC管理No.: NDL-2540071'], 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2540071', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2540071/manifest.json'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115488006', 'schema:description': '一般編著者等: 亀協従', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/亀協従'}","success","","","","","","","https://jpsearch.go.jp/entity/ncname/亀協従","","","","","","","",""
"Suffix NG: 貝譜","魚貝譜","魚貝譜","https://jpsearch.go.jp/data/arc_books-NDL_2540213","['一般編著者等: 蕙齋 筆', '巻冊備考: 1冊 ; 27cm']","https://www.dl.ndl.go.jp/api/iiif/2540213/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2540213#sourceinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2540213/portal/', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2540213', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2540213.json', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2540213#accessinfo', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2540213/manifest.json', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2540213', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2540213', 'ARC管理No.: NDL-2540213'], 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2540213', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/'}","","https://jpsearch.go.jp/term/type/古書・古文書","","[{'@id': '_:vb115571715', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/須原屋市兵衛', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/公開.出版', 'schema:description': '制作・出版者等(成立１): 須原屋市兵衛'}, {'@id': '_:vb115565638', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/北尾政美', 'schema:description': '一般編著者等: 蕙齋 筆', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.筆'}]","success","","","{'@id': '_:vb115565104', 'schema:description': ['西暦(成立１): 1802', '和暦(成立１): 享和０２'], 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.成立1', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1802'}","","https://jpsearch.go.jp/entity/time/1802","","https://jpsearch.go.jp/entity/chname/北尾政美","https://jpsearch.go.jp/entity/chname/須原屋市兵衛","","","","","","",""
"Suffix NG: 介譜","啓蒙介譜図解","啓蒙介譜図解","https://jpsearch.go.jp/data/arc_books-NDL_2541169","巻冊備考: 1冊 ; 24.4cm","https://www.dl.ndl.go.jp/api/iiif/2541169/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541169#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2541169.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2541169/portal/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2541169'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541169#accessinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2541169/manifest.json', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2541169', '資料No.: 2541169'], 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2541169', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2541169'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115561433', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/前田利保', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'schema:description': '一般編著者等: 前田利保'}","success","","","","","","","https://jpsearch.go.jp/entity/chname/前田利保","","","","","","","",""
"Suffix NG: 日本諸州薬譜","日本諸州薬譜","日本諸州薬譜","https://jpsearch.go.jp/data/arc_books-NDL_2541193","巻冊備考: 1冊 ; 29.0cm","https://www.dl.ndl.go.jp/api/iiif/2541193/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541193#sourceinfo', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2541193/portal/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2541193', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2541193.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541193#accessinfo', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2541193/manifest.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2541193', 'ARC管理No.: NDL-2541193'], 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2541193', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2541193', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115698029', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/田村藍水', 'schema:description': '一般編著者等: 田村藍水'}","success","","","","","","","https://jpsearch.go.jp/entity/chname/田村藍水","","","","","","","",""
"Suffix NG: 字譜","東國古活字譜","東國古活字譜","https://jpsearch.go.jp/data/arc_books-NDL_2541702","巻冊備考: 1册 ; 38.5×29.6cm","https://www.dl.ndl.go.jp/api/iiif/2541702/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541702#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2541702.json', 'schema:dateModified': '2021-11-30 00:00:00', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2541702/portal/', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2541702', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541702#accessinfo', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2541702/manifest.json', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2541702', '資料No.: 2541702'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2541702', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2541702'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 字譜","皇帝破陣楽団乱旋[キョウ]合字譜","皇帝破陣楽団乱旋[キョウ]合字譜","https://jpsearch.go.jp/data/arc_books-NDL_2541796","['別称: 古楽譜. 4', '巻冊備考: 1帖 ; 17.8cm']","https://www.dl.ndl.go.jp/api/iiif/2541796/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541796#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2541796', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2541796/portal/', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2541796.json'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541796#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2541796', '資料No.: 2541796'], 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2541796', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2541796/manifest.json', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2541796'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115612163', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/田井元陳', 'schema:description': '制作・出版者等(成立１): 田井元陳写', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.模写'}","success","","","{'@id': '_:vb115612162', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.成立1', 'schema:description': ['和暦(成立１): 天保１１', '西暦(成立１): 1840'], 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1840'}","","https://jpsearch.go.jp/entity/time/1840","","","https://jpsearch.go.jp/entity/ncname/田井元陳","","","","","","",""
"Suffix NG: 字譜","皇帝破陣楽団乱旋国字譜","皇帝破陣楽団乱旋国字譜","https://jpsearch.go.jp/data/arc_books-NDL_2541803","['巻冊備考: 1冊 ; 20.3-21.4cm', '別称: 古楽譜. 12']","https://www.dl.ndl.go.jp/api/iiif/2541803/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541803#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2541803', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2541803/portal/', 'schema:dateModified': '2021-11-30 00:00:00', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2541803.json', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2541803#accessinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2541803/manifest.json', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2541803', 'ARC管理No.: NDL-2541803'], 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2541803', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2541803', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 中茘枝通譜","〓中茘枝通譜6卷","〓中茘枝通譜6卷","https://jpsearch.go.jp/data/arc_books-NDL_2553369","['巻冊: [1]', '一般編著者等: 明屠本〓撰']","https://www.dl.ndl.go.jp/api/iiif/2553369/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2553369#sourceinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2553369.json', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2553369', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2553369/portal/'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2553369#accessinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2553369', 'ARC管理No.: NDL-2553369'], 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2553369/manifest.json', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2553369', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2553369', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115483244', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/明屠本', 'schema:description': '一般編著者等: 明屠本〓撰', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.撰'}","success","","","","","","","https://jpsearch.go.jp/entity/ncname/明屠本","","","","","","","",""
